record_id,category,incident_datetime,state,city,person_name,person_age,person_gender,contact_number,record_status,crime_type,platform_involved,,financial_loss_inr,caller_number,callee_number,call_duration_sec,call_type,tower_location,imei_number,fir_number,police_station,complaint_category,officer_assigned,fir_status,platform_name,account_handle,theft_type,followers_count,recovery_status,transaction_id,bank_name,account_number_masked,transaction_amount_inr,transaction_type,merchant_name,fraud_flag,description
REC002049,Call Data Record,5/8/2025 20:01,Madhya Pradesh,Indore,Ira Gupta,50,Female,9.19505E+11,Open,,,,,9.16514E+11,9.16452E+11,0,Missed,MP,2.76927E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Karnataka circle.
REC005998,Online FIR,8/16/2025 21:55,Kerala,Kozhikode,Kunal Agarwal,67,Male,9.17704E+11,Resolved,,,,,,,,,,,FIR/2025/52074,Kozhikode Cyber Crime PS,Online Impersonation,SI Kavya Reddy,Filed,,,,,,,,,,,,,"Online FIR filed for Online Impersonation, current status: Filed."
REC006601,Social Media Theft,11/26/2024 19:26,Telangana,Warangal,Myra Iyer,34,Female,9.16877E+11,Resolved,,,,,,,,,,,,,,,,Facebook,@myra_iyer166,Fake Profile Created,35670,Pending,,,,,,,,Fake Profile Created reported on Facebook account.
REC007246,Social Media Theft,2/19/2025 4:04,Gujarat,Surat,Gaurav Patel,39,Male,9.18633E+11,Resolved,,,,,,,,,,,,,,,,Telegram,@gaurav_patel89,Unauthorized Access,201263,Pending,,,,,,,,Unauthorized Access reported on Telegram account.
REC004179,Online FIR,8/8/2026 12:53,Andhra Pradesh,Visakhapatnam,Nikhil Reddy,39,Male,9.17134E+11,Open,,,,,,,,,,,FIR/2024/91475,Visakhapatnam Cyber Crime PS,Extortion,Inspector Aditya Choudhary,Chargesheet Filed,,,,,,,,,,,,,"Online FIR filed for Extortion, current status: Chargesheet Filed."
REC004810,Online FIR,9/13/2025 13:00,Telangana,Hyderabad,Pooja Sinha,44,Female,9.18523E+11,Open,,,,,,,,,,,FIR/2025/25413,Hyderabad Cyber Crime PS,Cyber Fraud,DySP Aarav Bose,Closed,,,,,,,,,,,,,"Online FIR filed for Cyber Fraud, current status: Closed."
REC009483,Online Bank Transaction,12/3/2023 0:05,West Bengal,Siliguri,Komal Pillai,62,Female,9.16629E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN257039142811,State Bank of India,XXXX4572,5209.88,IMPS,Uber,No,"IMPS transaction of INR 5,209.88, fraud_flag=No."
REC007141,Social Media Theft,4/25/2025 12:06,Uttar Pradesh,Ghaziabad,Deepak Mishra,20,Male,9.18644E+11,Under Review,,,,,,,,,,,,,,,,Facebook,@deepak_mishra534,Unauthorized Access,164781,Not Recovered,,,,,,,,Unauthorized Access reported on Facebook account.
REC007191,Social Media Theft,1/26/2023 5:32,Kerala,Kozhikode,Pranav Sharma,40,Male,9.18196E+11,Under Review,,,,,,,,,,,,,,,,Twitter/X,@pranav_sharma734,Impersonation,131756,Not Recovered,,,,,,,,Impersonation reported on Twitter/X account.
REC001461,Cybercrime,10/8/2024 16:11,Punjab,Ludhiana,Rajesh Pillai,23,Male,9.18277E+11,Under Review,Phishing,WhatsApp,,0,,,,,,,,,,,,,,,,,,,,,,,,"Phishing reported via WhatsApp, financial loss INR 0.00."
REC005990,Online FIR,2/20/2023 10:50,Maharashtra,Nashik,Ishaan Kumar,31,Male,9.17672E+11,Escalated,,,,,,,,,,,FIR/2026/39097,Nashik Cyber Crime PS,Online Impersonation,DySP Ira Patel,Filed,,,,,,,,,,,,,"Online FIR filed for Online Impersonation, current status: Filed."
REC002001,Call Data Record,11/14/2023 4:42,Kerala,Kozhikode,Divya Nair,45,Female,9.16672E+11,Open,,,,,9.1956E+11,9.16577E+11,1949,Outgoing,UP East,8.98811E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 1949s logged via Rajasthan circle.
REC008176,Online Bank Transaction,11/14/2025 19:09,Andhra Pradesh,Visakhapatnam,Komal Verma,43,Female,9.1886E+11,Open,,,,,,,,,,,,,,,,,,,,,TXN300669863900,State Bank of India,XXXX3533,248218.71,NEFT,Ola,Yes,"NEFT transaction of INR 248,218.71, fraud_flag=Yes."
REC000405,Cybercrime,7/1/2025 9:05,Madhya Pradesh,Gwalior,Naveen Verma,30,Male,9.18253E+11,Under Review,QR Code Fraud,Email,,392440.28,,,,,,,,,,,,,,,,,,,,,,,,"QR Code Fraud reported via Email, financial loss INR 392,440.28."
REC000385,Cybercrime,8/28/2026 10:00,Punjab,Chandigarh,Anjali Patel,51,Female,9.18641E+11,Under Review,OTP Fraud,Phone Call,,0,,,,,,,,,,,,,,,,,,,,,,,,"OTP Fraud reported via Phone Call, financial loss INR 0.00."
REC009449,Online Bank Transaction,5/5/2023 17:08,Rajasthan,Jodhpur,Payal Verma,26,Female,9.17768E+11,Closed,,,,,,,,,,,,,,,,,,,,,TXN964417516240,IDBI Bank,XXXX1847,11851.27,Debit Card,IRCTC,No,"Debit Card transaction of INR 11,851.27, fraud_flag=No."
REC009488,Online Bank Transaction,3/20/2026 17:50,Uttar Pradesh,Kanpur,Pranav Sharma,21,Male,9.18173E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN883526302105,Bank of Baroda,XXXX8924,15801.45,Net Banking,Zomato,No,"Net Banking transaction of INR 15,801.45, fraud_flag=No."
REC001634,Cybercrime,11/30/2023 0:54,Maharashtra,Pune,Shreya Choudhary,25,Female,9.17224E+11,Open,OTP Fraud,Mobile App,,0,,,,,,,,,,,,,,,,,,,,,,,,"OTP Fraud reported via Mobile App, financial loss INR 0.00."
REC009854,Online Bank Transaction,11/3/2024 7:56,Gujarat,Surat,Yash Patel,63,Male,9.17224E+11,Escalated,,,,,,,,,,,,,,,,,,,,,TXN873265122344,Bank of Baroda,XXXX0080,169322.42,Credit Card,Flipkart,No,"Credit Card transaction of INR 169,322.42, fraud_flag=No."
REC004785,Online FIR,7/21/2023 18:44,West Bengal,Kolkata,Yash Yadav,49,Male,9.16148E+11,Resolved,,,,,,,,,,,FIR/2024/84503,Kolkata Cyber Crime PS,Cyber Fraud,SI Kunal Mehta,Filed,,,,,,,,,,,,,"Online FIR filed for Cyber Fraud, current status: Filed."
REC009457,Online Bank Transaction,11/13/2023 15:09,Karnataka,Mysuru,Nikhil Chatterjee,54,Male,9.16181E+11,Closed,,,,,,,,,,,,,,,,,,,,,TXN239980239535,Punjab National Bank,XXXX4287,88560.28,UPI,IRCTC,No,"UPI transaction of INR 88,560.28, fraud_flag=No."
REC006971,Social Media Theft,4/1/2025 20:43,Punjab,Ludhiana,Ira Saxena,23,Female,9.18432E+11,Under Review,,,,,,,,,,,,,,,,Telegram,@ira_saxena644,Unauthorized Access,28818,Not Recovered,,,,,,,,Unauthorized Access reported on Telegram account.
REC003926,Call Data Record,4/10/2026 12:35,Gujarat,Surat,Vivaan Mishra,31,Male,9.1615E+11,Under Review,,,,,9.18001E+11,9.17578E+11,2341,Outgoing,MP,1.41904E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 2341s logged via UP East circle.
REC004159,Online FIR,7/6/2024 6:20,Bihar,Gaya,Sakshi Singh,25,Female,9.16804E+11,Under Review,,,,,,,,,,,FIR/2024/68026,Gaya Cyber Crime PS,Financial Fraud,DySP Sakshi Mishra,Closed,,,,,,,,,,,,,"Online FIR filed for Financial Fraud, current status: Closed."
REC007450,Social Media Theft,7/23/2023 18:15,Punjab,Amritsar,Kavya Malhotra,50,Female,9.18036E+11,Resolved,,,,,,,,,,,,,,,,Telegram,@kavya_malhotra909,Password Compromised,242673,Recovered,,,,,,,,Password Compromised reported on Telegram account.
REC008416,Online Bank Transaction,11/8/2025 4:20,Telangana,Warangal,Divya Sharma,31,Female,9.16561E+11,Closed,,,,,,,,,,,,,,,,,,,,,TXN556692242782,Axis Bank,XXXX8736,168609.54,Net Banking,Uber,No,"Net Banking transaction of INR 168,609.54, fraud_flag=No."
REC002194,Call Data Record,6/19/2025 16:17,Bihar,Patna,Neha Mishra,43,Female,9.19624E+11,Resolved,,,,,9.18277E+11,9.19308E+11,3191,Incoming,Kerala,9.06519E+13,,,,,,,,,,,,,,,,,,Incoming call of duration 3191s logged via UP East circle.
REC001016,Cybercrime,2/10/2025 9:14,Bihar,Gaya,Rohan Nair,23,Male,9.19763E+11,Under Review,Online Job Fraud,WhatsApp,,294036.56,,,,,,,,,,,,,,,,,,,,,,,,"Online Job Fraud reported via WhatsApp, financial loss INR 294,036.56."
REC005125,Online FIR,4/18/2025 22:21,Bihar,Patna,Pooja Chauhan,65,Female,9.19629E+11,Closed,,,,,,,,,,,FIR/2026/42956,Patna Cyber Crime PS,Financial Fraud,DySP Nikhil Iyer,Under Investigation,,,,,,,,,,,,,"Online FIR filed for Financial Fraud, current status: Under Investigation."
REC007419,Social Media Theft,9/22/2024 5:46,Maharashtra,Nagpur,Aditya Kumar,34,Male,9.19129E+11,Under Review,,,,,,,,,,,,,,,,WhatsApp,@aditya_kumar679,Impersonation,23889,Under Review,,,,,,,,Impersonation reported on WhatsApp account.
REC007410,Social Media Theft,7/1/2025 4:08,Uttar Pradesh,Noida,Isha Chatterjee,23,Female,9.1867E+11,Resolved,,,,,,,,,,,,,,,,Snapchat,@isha_chatterjee631,Impersonation,78726,Not Recovered,,,,,,,,Impersonation reported on Snapchat account.
REC008990,Online Bank Transaction,11/14/2024 15:06,Tamil Nadu,Chennai,Siddharth Yadav,21,Male,9.16157E+11,Escalated,,,,,,,,,,,,,,,,,,,,,TXN322954939239,Union Bank of India,XXXX3503,297871.67,UPI,Ola,Yes,"UPI transaction of INR 297,871.67, fraud_flag=Yes."
REC002872,Call Data Record,1/7/2024 12:22,Maharashtra,Nashik,Manish Thakur,66,Male,9.16985E+11,Resolved,,,,,9.19128E+11,9.19274E+11,1583,Outgoing,Rajasthan,7.04492E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 1583s logged via West Bengal circle.
REC000010,Cybercrime,8/28/2026 9:31,Andhra Pradesh,Visakhapatnam,Krishna Gupta,39,Male,9.16835E+11,Closed,Hacking,Phone Call,,0,,,,,,,,,,,,,,,,,,,,,,,,"Hacking reported via Phone Call, financial loss INR 0.00."
REC001839,Cybercrime,9/15/2024 4:00,Punjab,Ludhiana,Ananya Choudhary,28,Female,9.19234E+11,Resolved,Cyberstalking,Phone Call,,358442.58,,,,,,,,,,,,,,,,,,,,,,,,"Cyberstalking reported via Phone Call, financial loss INR 358,442.58."
REC004805,Online FIR,3/6/2025 23:14,Kerala,Kozhikode,Kiara Kumar,22,Female,9.1984E+11,Escalated,,,,,,,,,,,FIR/2025/54095,Kozhikode Cyber Crime PS,Cyber Fraud,SI Aditya Kumar,Chargesheet Filed,,,,,,,,,,,,,"Online FIR filed for Cyber Fraud, current status: Chargesheet Filed."
REC000256,Cybercrime,5/30/2024 13:15,Gujarat,Ahmedabad,Rohan Kapoor,31,Male,9.17388E+11,Closed,Credit Card Skimming,Social Media,,0,,,,,,,,,,,,,,,,,,,,,,,,"Credit Card Skimming reported via Social Media, financial loss INR 0.00."
REC007027,Social Media Theft,4/27/2025 4:51,Gujarat,Vadodara,Aarti Verma,61,Female,9.17505E+11,Open,,,,,,,,,,,,,,,,Instagram,@aarti_verma472,Unauthorized Access,62017,Not Recovered,,,,,,,,Unauthorized Access reported on Instagram account.
REC005714,Online FIR,2/10/2024 12:59,Punjab,Amritsar,Vihaan Gupta,23,Male,9.18776E+11,Escalated,,,,,,,,,,,FIR/2026/41272,Amritsar Cyber Crime PS,Cyber Fraud,Inspector Preeti Saxena,Closed,,,,,,,,,,,,,"Online FIR filed for Cyber Fraud, current status: Closed."
REC003325,Call Data Record,11/23/2024 2:44,Madhya Pradesh,Indore,Nisha Kumar,18,Female,9.18126E+11,Open,,,,,9.17573E+11,9.17512E+11,0,Missed,MP,6.33654E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Karnataka circle.
REC007715,Social Media Theft,7/17/2026 5:19,Rajasthan,Jodhpur,Reyansh Bhatt,39,Male,9.19289E+11,Escalated,,,,,,,,,,,,,,,,Snapchat,@reyansh_bhatt301,Impersonation,96641,Pending,,,,,,,,Impersonation reported on Snapchat account.
REC001582,Cybercrime,5/19/2025 6:12,Gujarat,Surat,Simran Agarwal,61,Female,9.19701E+11,Under Review,Ransomware,Website,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ransomware reported via Website, financial loss INR 0.00."
REC000925,Cybercrime,12/8/2023 16:06,Punjab,Mohali,Aditya Chauhan,68,Male,9.17905E+11,Closed,Cyberstalking,Phone Call,,0,,,,,,,,,,,,,,,,,,,,,,,,"Cyberstalking reported via Phone Call, financial loss INR 0.00."
REC002780,Call Data Record,10/29/2024 17:42,Rajasthan,Udaipur,Myra Gupta,65,Female,9.16542E+11,Resolved,,,,,9.18667E+11,9.19519E+11,1113,Outgoing,Rajasthan,2.50851E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 1113s logged via UP West circle.
REC007892,Social Media Theft,7/29/2025 3:33,Maharashtra,Nagpur,Ishaan Dubey,39,Male,9.18713E+11,Resolved,,,,,,,,,,,,,,,,WhatsApp,@ishaan_dubey632,Impersonation,113181,Pending,,,,,,,,Impersonation reported on WhatsApp account.
REC006133,Social Media Theft,9/11/2024 12:51,West Bengal,Kolkata,Sakshi Nair,51,Female,9.17517E+11,Under Review,,,,,,,,,,,,,,,,Instagram,@sakshi_nair996,Password Compromised,54705,Not Recovered,,,,,,,,Password Compromised reported on Instagram account.
REC005321,Online FIR,1/27/2023 18:57,Uttar Pradesh,Lucknow,Kavya Sinha,19,Female,9.16036E+11,Under Review,,,,,,,,,,,FIR/2024/17054,Lucknow Cyber Crime PS,Data Theft,DySP Aditya Kapoor,Under Investigation,,,,,,,,,,,,,"Online FIR filed for Data Theft, current status: Under Investigation."
REC007313,Social Media Theft,10/20/2024 20:45,Tamil Nadu,Chennai,Pallavi Das,64,Female,9.19932E+11,Closed,,,,,,,,,,,,,,,,Snapchat,@pallavi_das414,Impersonation,70822,Not Recovered,,,,,,,,Impersonation reported on Snapchat account.
REC007103,Social Media Theft,1/29/2025 3:02,Uttar Pradesh,Lucknow,Abhishek Sinha,42,Male,9.17524E+11,Closed,,,,,,,,,,,,,,,,WhatsApp,@abhishek_sinha599,Unauthorized Access,205040,Under Review,,,,,,,,Unauthorized Access reported on WhatsApp account.
REC006043,Social Media Theft,3/6/2023 19:30,Uttar Pradesh,Ghaziabad,Swati Pillai,66,Female,9.17875E+11,Under Review,,,,,,,,,,,,,,,,Facebook,@swati_pillai389,Unauthorized Access,188851,Pending,,,,,,,,Unauthorized Access reported on Facebook account.
REC003776,Call Data Record,4/4/2023 22:41,Telangana,Hyderabad,Divya Bansal,70,Female,9.18337E+11,Open,,,,,9.17803E+11,9.18465E+11,240,Outgoing,West Bengal,5.64614E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 240s logged via Tamil Nadu circle.
REC004836,Online FIR,10/18/2023 19:20,Telangana,Warangal,Bhavna Sinha,22,Female,9.1748E+11,Closed,,,,,,,,,,,FIR/2024/80661,Warangal Cyber Crime PS,Data Theft,SI Pallavi Yadav,Filed,,,,,,,,,,,,,"Online FIR filed for Data Theft, current status: Filed."
REC004965,Online FIR,11/14/2025 18:50,Rajasthan,Udaipur,Nikhil Saxena,66,Male,9.18921E+11,Under Review,,,,,,,,,,,FIR/2024/67591,Udaipur Cyber Crime PS,Data Theft,SHO Pooja Saxena,Pending Verification,,,,,,,,,,,,,"Online FIR filed for Data Theft, current status: Pending Verification."
REC000540,Cybercrime,10/11/2025 18:15,Andhra Pradesh,Vijayawada,Rajesh Bhatt,19,Male,9.16564E+11,Resolved,Fake Loan App Fraud,Email,,0,,,,,,,,,,,,,,,,,,,,,,,,"Fake Loan App Fraud reported via Email, financial loss INR 0.00."
REC007484,Social Media Theft,8/21/2025 21:40,Tamil Nadu,Coimbatore,Payal Mishra,43,Female,9.18915E+11,Escalated,,,,,,,,,,,,,,,,WhatsApp,@payal_mishra540,Data Leak,246353,Recovered,,,,,,,,Data Leak reported on WhatsApp account.
REC002746,Call Data Record,5/1/2023 20:02,Delhi,New Delhi,Vikram Joshi,67,Male,9.18862E+11,Resolved,,,,,9.19854E+11,9.17411E+11,2733,Outgoing,Kerala,8.50697E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 2733s logged via UP East circle.
REC003720,Call Data Record,9/17/2023 14:02,Telangana,Warangal,Ira Das,27,Female,9.16191E+11,Closed,,,,,9.17474E+11,9.19932E+11,0,Missed,Delhi,2.24653E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Haryana circle.
REC006820,Social Media Theft,6/12/2024 4:19,Bihar,Patna,Saanvi Kumar,25,Female,9.16423E+11,Open,,,,,,,,,,,,,,,,Facebook,@saanvi_kumar825,Data Leak,104837,Not Recovered,,,,,,,,Data Leak reported on Facebook account.
REC009338,Online Bank Transaction,9/24/2023 18:24,Maharashtra,Nashik,Riya Rao,35,Female,9.16007E+11,Escalated,,,,,,,,,,,,,,,,,,,,,TXN489068363822,Punjab National Bank,XXXX1878,210343.84,Net Banking,Croma,No,"Net Banking transaction of INR 210,343.84, fraud_flag=No."
REC004469,Online FIR,11/23/2023 13:05,Uttar Pradesh,Lucknow,Divya Bansal,25,Female,9.19553E+11,Escalated,,,,,,,,,,,FIR/2025/13062,Lucknow Cyber Crime PS,Data Theft,Inspector Aanya Bansal,Pending Verification,,,,,,,,,,,,,"Online FIR filed for Data Theft, current status: Pending Verification."
REC000668,Cybercrime,7/31/2024 13:06,Bihar,Patna,Ananya Chauhan,43,Female,9.16229E+11,Under Review,Fake Loan App Fraud,Social Media,,0,,,,,,,,,,,,,,,,,,,,,,,,"Fake Loan App Fraud reported via Social Media, financial loss INR 0.00."
REC007576,Social Media Theft,10/3/2025 3:59,Kerala,Kozhikode,Myra Mehta,68,Female,9.16206E+11,Open,,,,,,,,,,,,,,,,Snapchat,@myra_mehta615,Password Compromised,111111,Pending,,,,,,,,Password Compromised reported on Snapchat account.
REC008550,Online Bank Transaction,3/5/2023 21:26,Rajasthan,Udaipur,Reyansh Patel,55,Male,9.19126E+11,Resolved,,,,,,,,,,,,,,,,,,,,,TXN710110310732,Union Bank of India,XXXX6508,156417.55,RTGS,Swiggy,Yes,"RTGS transaction of INR 156,417.55, fraud_flag=Yes."
REC005064,Online FIR,8/21/2026 21:41,Haryana,Gurugram,Meera Rao,34,Female,9.17476E+11,Under Review,,,,,,,,,,,FIR/2023/60476,Gurugram Cyber Crime PS,Financial Fraud,SI Payal Singh,Closed,,,,,,,,,,,,,"Online FIR filed for Financial Fraud, current status: Closed."
REC001354,Cybercrime,6/17/2024 11:04,Uttar Pradesh,Kanpur,Krishna Mishra,33,Male,9.18654E+11,Open,Fake Loan App Fraud,Social Media,,457753.1,,,,,,,,,,,,,,,,,,,,,,,,"Fake Loan App Fraud reported via Social Media, financial loss INR 457,753.10."
REC007115,Social Media Theft,3/20/2024 21:19,Madhya Pradesh,Bhopal,Neha Bose,59,Female,9.18065E+11,Resolved,,,,,,,,,,,,,,,,Twitter/X,@neha_bose336,Fake Profile Created,40375,Recovered,,,,,,,,Fake Profile Created reported on Twitter/X account.
REC009774,Online Bank Transaction,8/8/2025 23:08,Kerala,Thiruvananthapuram,Divya Kumar,34,Female,9.19103E+11,Escalated,,,,,,,,,,,,,,,,,,,,,TXN847714638788,State Bank of India,XXXX6848,209809.14,Net Banking,Netflix,Yes,"Net Banking transaction of INR 209,809.14, fraud_flag=Yes."
REC008663,Online Bank Transaction,3/21/2024 18:19,Haryana,Faridabad,Ritika Patel,19,Female,9.16262E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN565674478924,IndusInd Bank,XXXX8268,282591.77,IMPS,Flipkart,No,"IMPS transaction of INR 282,591.77, fraud_flag=No."
REC002704,Call Data Record,9/26/2023 22:36,Rajasthan,Jodhpur,Vihaan Singh,18,Male,9.18026E+11,Escalated,,,,,9.17943E+11,9.19035E+11,3367,Outgoing,UP East,2.74217E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 3367s logged via Kerala circle.
REC003331,Call Data Record,4/21/2025 16:57,Tamil Nadu,Chennai,Saanvi Patel,50,Female,9.19159E+11,Under Review,,,,,9.18975E+11,9.18931E+11,826,Incoming,West Bengal,5.74094E+14,,,,,,,,,,,,,,,,,,Incoming call of duration 826s logged via West Bengal circle.
REC008054,Online Bank Transaction,12/6/2025 6:04,Delhi,New Delhi,Aarav Reddy,39,Male,9.18239E+11,Escalated,,,,,,,,,,,,,,,,,,,,,TXN571168363003,Union Bank of India,XXXX2330,36518.51,Net Banking,Zomato,No,"Net Banking transaction of INR 36,518.51, fraud_flag=No."
REC003585,Call Data Record,2/22/2024 16:41,Madhya Pradesh,Bhopal,Deepak Agarwal,57,Male,9.19091E+11,Escalated,,,,,9.18794E+11,9.17484E+11,3089,Incoming,Rajasthan,4.82019E+14,,,,,,,,,,,,,,,,,,Incoming call of duration 3089s logged via Punjab circle.
REC009442,Online Bank Transaction,11/24/2024 13:15,Bihar,Patna,Ananya Verma,27,Female,9.18096E+11,Open,,,,,,,,,,,,,,,,,,,,,TXN244667931706,Axis Bank,XXXX0906,82822.36,Net Banking,Unknown Merchant,No,"Net Banking transaction of INR 82,822.36, fraud_flag=No."
REC005646,Online FIR,12/15/2023 9:46,Andhra Pradesh,Vijayawada,Riya Bansal,70,Female,9.19849E+11,Closed,,,,,,,,,,,FIR/2024/19565,Vijayawada Cyber Crime PS,Extortion,ASI Siddharth Kumar,Pending Verification,,,,,,,,,,,,,"Online FIR filed for Extortion, current status: Pending Verification."
REC003377,Call Data Record,1/22/2025 21:33,Delhi,New Delhi,Gaurav Pillai,32,Male,9.17673E+11,Under Review,,,,,9.17718E+11,9.19917E+11,1570,Outgoing,Rajasthan,7.0289E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 1570s logged via Haryana circle.
REC001257,Cybercrime,5/4/2024 4:22,Punjab,Ludhiana,Aarav Das,18,Male,9.1993E+11,Under Review,Fake Loan App Fraud,Email,,0,,,,,,,,,,,,,,,,,,,,,,,,"Fake Loan App Fraud reported via Email, financial loss INR 0.00."
REC006191,Social Media Theft,5/20/2025 13:19,Punjab,Mohali,Pranav Joshi,46,Male,9.18773E+11,Closed,,,,,,,,,,,,,,,,LinkedIn,@pranav_joshi758,Data Leak,100493,Pending,,,,,,,,Data Leak reported on LinkedIn account.
REC005349,Online FIR,3/10/2023 0:49,Andhra Pradesh,Visakhapatnam,Yash Dubey,41,Male,9.16456E+11,Closed,,,,,,,,,,,FIR/2025/99462,Visakhapatnam Cyber Crime PS,Cyber Fraud,SI Isha Ghosh,Closed,,,,,,,,,,,,,"Online FIR filed for Cyber Fraud, current status: Closed."
REC004176,Online FIR,5/9/2023 1:18,Karnataka,Mangaluru,Aarav Yadav,19,Male,9.16181E+11,Closed,,,,,,,,,,,FIR/2023/25103,Mangaluru Cyber Crime PS,Financial Fraud,ASI Ankit Yadav,Under Investigation,,,,,,,,,,,,,"Online FIR filed for Financial Fraud, current status: Under Investigation."
REC004911,Online FIR,11/21/2025 8:49,Andhra Pradesh,Vijayawada,Ira Thakur,29,Female,9.19832E+11,Resolved,,,,,,,,,,,FIR/2023/34707,Vijayawada Cyber Crime PS,Data Theft,SHO Ankit Rao,Pending Verification,,,,,,,,,,,,,"Online FIR filed for Data Theft, current status: Pending Verification."
REC001853,Cybercrime,6/6/2024 12:38,West Bengal,Kolkata,Karan Chauhan,28,Male,9.18378E+11,Resolved,Sextortion,WhatsApp,,0,,,,,,,,,,,,,,,,,,,,,,,,"Sextortion reported via WhatsApp, financial loss INR 0.00."
REC006317,Social Media Theft,2/14/2026 5:27,Delhi,Rohini,Aarti Sinha,66,Female,9.17114E+11,Closed,,,,,,,,,,,,,,,,Facebook,@aarti_sinha25,Impersonation,136438,Recovered,,,,,,,,Impersonation reported on Facebook account.
REC009855,Online Bank Transaction,3/1/2026 5:08,Madhya Pradesh,Gwalior,Naveen Kumar,31,Male,9.1867E+11,Open,,,,,,,,,,,,,,,,,,,,,TXN377573221928,ICICI Bank,XXXX6812,220504.16,Credit Card,Myntra,No,"Credit Card transaction of INR 220,504.16, fraud_flag=No."
REC002106,Call Data Record,2/28/2024 3:12,Uttar Pradesh,Lucknow,Saanvi Thakur,25,Female,9.18758E+11,Open,,,,,9.17779E+11,9.18202E+11,0,Missed,UP West,1.62951E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Kerala circle.
REC000134,Cybercrime,3/26/2026 15:00,Madhya Pradesh,Bhopal,Divya Bansal,64,Female,9.19836E+11,Resolved,Identity Theft,Mobile App,,0,,,,,,,,,,,,,,,,,,,,,,,,"Identity Theft reported via Mobile App, financial loss INR 0.00."
REC005030,Online FIR,7/14/2026 23:53,Punjab,Ludhiana,Preeti Bose,27,Female,9.1793E+11,Under Review,,,,,,,,,,,FIR/2026/42386,Ludhiana Cyber Crime PS,Online Impersonation,SHO Priya Bose,Under Investigation,,,,,,,,,,,,,"Online FIR filed for Online Impersonation, current status: Under Investigation."
REC000929,Cybercrime,1/6/2026 3:05,Rajasthan,Jaipur,Rahul Pillai,21,Male,9.18379E+11,Under Review,Malware Attack,SMS,,0,,,,,,,,,,,,,,,,,,,,,,,,"Malware Attack reported via SMS, financial loss INR 0.00."
REC000824,Cybercrime,12/5/2024 14:27,Andhra Pradesh,Visakhapatnam,Kavya Agarwal,48,Female,9.16674E+11,Closed,Malware Attack,WhatsApp,,0,,,,,,,,,,,,,,,,,,,,,,,,"Malware Attack reported via WhatsApp, financial loss INR 0.00."
REC007577,Social Media Theft,9/21/2023 10:50,Maharashtra,Nagpur,Pallavi Bansal,58,Female,9.17904E+11,Closed,,,,,,,,,,,,,,,,Facebook,@pallavi_bansal869,Fake Profile Created,17620,Not Recovered,,,,,,,,Fake Profile Created reported on Facebook account.
